,box,angry,disgust,fear,happy,sad,surprise,neutral
13519,"(303, 212, 124, 124)",0.01,0.0,0.05,0.8,0.03,0.02,0.09
13520,"(303, 211, 125, 125)",0.02,0.0,0.06,0.74,0.03,0.01,0.14
13521,"(301, 211, 127, 127)",0.01,0.01,0.04,0.74,0.03,0.02,0.15
13522,"(301, 211, 126, 126)",0.01,0.0,0.02,0.86,0.02,0.01,0.08
13523,"(304, 211, 125, 125)",0.01,0.0,0.03,0.8,0.02,0.01,0.13
13524,"(301, 211, 125, 125)",0.01,0.0,0.05,0.78,0.02,0.01,0.13
13525,"(302, 212, 124, 124)",0.01,0.0,0.05,0.77,0.03,0.01,0.13
13526,"(303, 212, 124, 124)",0.01,0.0,0.02,0.84,0.01,0.01,0.11
13527,"(303, 212, 123, 123)",0.01,0.01,0.05,0.67,0.01,0.01,0.23
13528,"(304, 212, 124, 124)",0.01,0.0,0.04,0.77,0.01,0.01,0.16
13529,"(301, 212, 126, 126)",0.01,0.03,0.07,0.65,0.02,0.02,0.2
13530,"(302, 212, 124, 124)",0.01,0.0,0.04,0.83,0.02,0.02,0.09
13531,"(305, 211, 126, 126)",0.01,0.0,0.05,0.76,0.05,0.01,0.13
13532,"(301, 211, 126, 126)",0.01,0.0,0.06,0.81,0.04,0.02,0.06
13533,"(302, 211, 125, 125)",0.01,0.0,0.04,0.83,0.01,0.01,0.1
13534,"(303, 211, 126, 126)",0.01,0.0,0.05,0.72,0.04,0.01,0.17
13535,"(301, 211, 126, 126)",0.01,0.01,0.08,0.72,0.03,0.02,0.12
13536,"(300, 211, 128, 128)",0.0,0.01,0.03,0.79,0.02,0.03,0.12
13537,"(301, 211, 127, 127)",0.01,0.0,0.05,0.77,0.04,0.02,0.1
13538,"(301, 211, 126, 126)",0.02,0.0,0.09,0.71,0.03,0.03,0.12
13539,"(301, 212, 126, 126)",0.01,0.05,0.05,0.64,0.05,0.01,0.2
13540,"(301, 211, 126, 126)",0.01,0.0,0.06,0.79,0.03,0.02,0.09
13541,"(300, 211, 127, 127)",0.01,0.0,0.04,0.85,0.02,0.02,0.06
13542,"(301, 211, 126, 126)",0.02,0.01,0.08,0.64,0.05,0.02,0.18
13543,"(302, 210, 128, 128)",0.01,0.0,0.06,0.67,0.1,0.01,0.14
13544,"(301, 212, 126, 126)",0.0,0.01,0.03,0.8,0.03,0.02,0.12
13545,"(301, 210, 128, 128)",0.01,0.0,0.06,0.62,0.08,0.01,0.2
13546,"(302, 211, 126, 126)",0.01,0.0,0.05,0.75,0.02,0.01,0.17
13547,"(299, 212, 127, 127)",0.02,0.02,0.04,0.74,0.02,0.01,0.16
13548,"(300, 209, 130, 130)",0.01,0.0,0.04,0.68,0.05,0.01,0.21
13549,"(301, 211, 127, 127)",0.01,0.01,0.09,0.66,0.07,0.01,0.15
13550,"(300, 211, 126, 126)",0.01,0.01,0.07,0.66,0.02,0.03,0.19
13551,"(300, 210, 128, 128)",0.01,0.0,0.08,0.71,0.05,0.03,0.13
13552,"(300, 211, 127, 127)",0.01,0.0,0.05,0.75,0.03,0.03,0.12
13553,"(301, 210, 127, 127)",0.01,0.0,0.11,0.58,0.04,0.02,0.24
13554,"(300, 211, 128, 128)",0.01,0.02,0.06,0.58,0.06,0.01,0.25
13555,"(301, 211, 127, 127)",0.01,0.0,0.06,0.71,0.06,0.02,0.14
13556,"(300, 210, 128, 128)",0.02,0.01,0.09,0.64,0.07,0.04,0.15
13557,"(301, 211, 127, 127)",0.01,0.0,0.04,0.72,0.03,0.03,0.18
13558,"(301, 211, 126, 126)",0.01,0.01,0.07,0.56,0.05,0.03,0.27
13559,"(300, 211, 127, 127)",0.01,0.01,0.05,0.55,0.03,0.02,0.32
13560,"(300, 210, 125, 125)",0.01,0.0,0.22,0.28,0.03,0.01,0.44
13561,"(300, 211, 124, 124)",0.01,0.0,0.13,0.23,0.02,0.01,0.6
13562,"(298, 210, 125, 125)",0.02,0.0,0.09,0.25,0.02,0.01,0.61
13563,"(300, 211, 123, 123)",0.01,0.0,0.12,0.1,0.01,0.01,0.74
13564,"(298, 212, 122, 122)",0.01,0.0,0.07,0.06,0.01,0.01,0.83
13565,"(296, 213, 124, 124)",0.01,0.0,0.09,0.01,0.02,0.03,0.83
13566,"(297, 211, 126, 126)",0.01,0.0,0.05,0.04,0.02,0.02,0.86
13567,"(294, 213, 125, 125)",0.02,0.0,0.14,0.04,0.04,0.05,0.7
13568,"(298, 211, 122, 122)",0.01,0.0,0.05,0.11,0.02,0.01,0.8
13569,"(294, 211, 126, 126)",0.01,0.0,0.07,0.03,0.02,0.01,0.85
13570,"(295, 213, 123, 123)",0.01,0.0,0.1,0.04,0.03,0.05,0.77
13571,"(294, 213, 124, 124)",0.01,0.0,0.12,0.03,0.04,0.03,0.77
13572,"(298, 213, 120, 120)",0.01,0.0,0.06,0.05,0.01,0.03,0.84
13573,"(295, 213, 119, 119)",0.01,0.0,0.07,0.05,0.02,0.01,0.84
13574,"(296, 214, 120, 120)",0.01,0.0,0.12,0.04,0.03,0.04,0.76
13575,"(298, 214, 119, 119)",0.01,0.0,0.14,0.03,0.03,0.03,0.76
13576,"(298, 214, 117, 117)",0.01,0.0,0.05,0.05,0.02,0.02,0.85
13577,"(299, 213, 119, 119)",0.01,0.0,0.08,0.06,0.01,0.01,0.82
13578,"(296, 213, 123, 123)",0.01,0.0,0.15,0.03,0.04,0.04,0.73
13579,"(299, 211, 120, 120)",0.01,0.0,0.08,0.08,0.02,0.01,0.81
13580,"(298, 211, 124, 124)",0.01,0.0,0.07,0.08,0.02,0.01,0.82
13581,"(295, 212, 124, 124)",0.01,0.0,0.11,0.05,0.03,0.02,0.77
13582,"(298, 209, 123, 123)",0.01,0.0,0.04,0.17,0.02,0.01,0.76
13583,"(297, 214, 118, 118)",0.01,0.0,0.08,0.13,0.02,0.02,0.74
13584,"(297, 211, 124, 124)",0.01,0.0,0.06,0.06,0.02,0.02,0.84
13585,"(298, 211, 121, 121)",0.0,0.0,0.05,0.2,0.02,0.01,0.72
13586,"(297, 212, 122, 122)",0.01,0.0,0.05,0.06,0.02,0.02,0.84
13587,"(297, 214, 119, 119)",0.02,0.0,0.11,0.04,0.03,0.04,0.75
13588,"(299, 212, 120, 120)",0.01,0.0,0.07,0.14,0.02,0.01,0.74
13589,"(298, 210, 121, 121)",0.0,0.0,0.04,0.1,0.01,0.0,0.84
13590,"(299, 211, 120, 120)",0.0,0.0,0.07,0.12,0.02,0.01,0.78
13591,"(294, 211, 125, 125)",0.01,0.0,0.06,0.13,0.02,0.01,0.76
13592,"(299, 212, 118, 118)",0.01,0.0,0.08,0.23,0.02,0.01,0.65
13593,"(297, 211, 121, 121)",0.0,0.0,0.05,0.15,0.02,0.01,0.76
13594,"(295, 210, 126, 126)",0.01,0.0,0.03,0.11,0.01,0.01,0.83
13595,"(300, 209, 122, 122)",0.01,0.0,0.06,0.17,0.02,0.01,0.73
13596,"(294, 209, 128, 128)",0.01,0.0,0.06,0.1,0.02,0.02,0.79
13597,"(293, 210, 126, 126)",0.01,0.0,0.08,0.13,0.03,0.01,0.74
13598,"(295, 210, 126, 126)",0.01,0.0,0.15,0.09,0.05,0.05,0.65
13599,"(294, 209, 127, 127)",0.01,0.0,0.05,0.22,0.02,0.04,0.66
13600,"(294, 211, 126, 126)",0.01,0.0,0.04,0.25,0.02,0.02,0.67
13601,"(293, 210, 127, 127)",0.01,0.0,0.08,0.18,0.03,0.02,0.68
13602,"(293, 210, 127, 127)",0.01,0.0,0.06,0.17,0.03,0.02,0.7
13603,"(296, 209, 123, 123)",0.0,0.0,0.04,0.12,0.01,0.0,0.82
13604,"(296, 211, 121, 121)",0.01,0.0,0.09,0.12,0.03,0.01,0.74
13605,"(297, 212, 119, 119)",0.01,0.0,0.08,0.14,0.02,0.01,0.73
13606,"(293, 210, 121, 121)",0.0,0.0,0.03,0.16,0.01,0.0,0.79
13607,"(296, 210, 122, 122)",0.01,0.0,0.11,0.12,0.03,0.02,0.71
13608,"(297, 211, 120, 120)",0.01,0.0,0.06,0.17,0.03,0.01,0.74
13609,"(294, 213, 119, 119)",0.01,0.0,0.11,0.04,0.02,0.02,0.8
13610,"(293, 213, 118, 118)",0.01,0.0,0.16,0.11,0.04,0.01,0.68
13611,"(295, 211, 119, 119)",0.0,0.0,0.04,0.18,0.01,0.01,0.76
13612,"(296, 214, 117, 117)",0.01,0.0,0.13,0.05,0.03,0.03,0.76
13613,"(296, 213, 117, 117)",0.01,0.0,0.06,0.09,0.02,0.01,0.81
13614,"(294, 210, 120, 120)",0.01,0.0,0.07,0.11,0.02,0.01,0.78
13615,"(294, 211, 121, 121)",0.0,0.0,0.1,0.24,0.02,0.01,0.62
13616,"(294, 211, 122, 122)",0.01,0.0,0.1,0.04,0.03,0.02,0.81
13617,"(294, 210, 120, 120)",0.01,0.0,0.06,0.11,0.01,0.01,0.79
13618,"(295, 211, 119, 119)",0.0,0.0,0.05,0.1,0.01,0.0,0.83
13619,"(295, 212, 118, 118)",0.0,0.0,0.07,0.26,0.01,0.01,0.65
13620,"(295, 211, 120, 120)",0.0,0.0,0.04,0.22,0.01,0.0,0.72
13621,"(295, 211, 119, 119)",0.01,0.0,0.08,0.14,0.02,0.01,0.75
13622,"(295, 210, 122, 122)",0.0,0.0,0.03,0.13,0.01,0.0,0.82
13623,"(294, 211, 124, 124)",0.0,0.0,0.03,0.16,0.01,0.01,0.79
13624,"(295, 211, 125, 125)",0.01,0.0,0.07,0.14,0.03,0.02,0.74
13625,"(295, 210, 122, 122)",0.0,0.0,0.04,0.22,0.01,0.0,0.72
13626,"(294, 210, 127, 127)",0.0,0.0,0.05,0.36,0.02,0.02,0.54
13627,"(295, 210, 125, 125)",0.0,0.0,0.11,0.25,0.03,0.05,0.55
13628,"(296, 211, 125, 125)",0.01,0.0,0.12,0.2,0.02,0.03,0.62
13629,"(295, 210, 125, 125)",0.0,0.0,0.04,0.26,0.01,0.01,0.67
13630,"(297, 213, 122, 122)",0.01,0.0,0.09,0.2,0.01,0.02,0.67
13631,"(296, 210, 124, 124)",0.0,0.0,0.06,0.32,0.01,0.01,0.59
13632,"(297, 210, 123, 123)",0.0,0.0,0.04,0.41,0.01,0.0,0.53
13633,"(298, 212, 121, 121)",0.0,0.0,0.08,0.27,0.01,0.01,0.62
13634,"(297, 210, 124, 124)",0.0,0.0,0.07,0.28,0.01,0.01,0.63
13635,"(298, 211, 123, 123)",0.0,0.0,0.07,0.3,0.02,0.01,0.6
13636,"(297, 211, 121, 121)",0.0,0.0,0.05,0.46,0.01,0.01,0.46
13637,"(298, 211, 124, 124)",0.0,0.0,0.05,0.29,0.02,0.03,0.61
13638,"(299, 212, 122, 122)",0.0,0.0,0.06,0.43,0.01,0.02,0.48
13639,"(298, 213, 121, 121)",0.0,0.0,0.11,0.31,0.02,0.01,0.55
13640,"(297, 213, 120, 120)",0.0,0.0,0.1,0.23,0.03,0.0,0.63
13641,"(300, 212, 122, 122)",0.01,0.0,0.12,0.2,0.02,0.02,0.64
13642,"(299, 211, 123, 123)",0.01,0.0,0.1,0.2,0.01,0.02,0.66
13643,"(300, 214, 118, 118)",0.0,0.0,0.1,0.2,0.02,0.01,0.67
13644,"(299, 213, 120, 120)",0.01,0.0,0.19,0.21,0.04,0.01,0.55
13645,"(299, 212, 122, 122)",0.01,0.0,0.08,0.2,0.02,0.01,0.69
13646,"(299, 213, 120, 120)",0.0,0.0,0.09,0.21,0.02,0.0,0.67
13647,"(299, 212, 122, 122)",0.0,0.0,0.07,0.23,0.02,0.01,0.67
13648,"(301, 213, 120, 120)",0.01,0.0,0.07,0.19,0.04,0.01,0.68
13649,"(301, 213, 120, 120)",0.01,0.0,0.04,0.35,0.03,0.01,0.56
13650,"(301, 213, 120, 120)",0.01,0.0,0.07,0.33,0.03,0.01,0.55
13651,"(298, 211, 124, 124)",0.01,0.0,0.05,0.2,0.05,0.0,0.7
13652,"(298, 211, 124, 124)",0.01,0.0,0.08,0.25,0.04,0.01,0.62
13653,"(298, 211, 124, 124)",0.01,0.0,0.06,0.22,0.03,0.01,0.67
13654,"(300, 212, 122, 122)",0.01,0.0,0.04,0.16,0.02,0.0,0.76
13655,"(299, 211, 122, 122)",0.01,0.0,0.12,0.12,0.02,0.01,0.73
13656,"(298, 210, 125, 125)",0.01,0.0,0.11,0.16,0.03,0.01,0.68
13657,"(299, 212, 122, 122)",0.0,0.0,0.07,0.17,0.03,0.0,0.72
13658,"(299, 212, 123, 123)",0.0,0.0,0.07,0.31,0.01,0.01,0.59
13659,"(300, 211, 123, 123)",0.01,0.0,0.06,0.16,0.02,0.01,0.74
13660,"(298, 211, 124, 124)",0.01,0.0,0.06,0.26,0.02,0.01,0.65
13661,"(299, 212, 123, 123)",0.0,0.0,0.11,0.18,0.01,0.02,0.67
13662,"(299, 212, 122, 122)",0.01,0.0,0.07,0.13,0.02,0.01,0.77
13663,"(299, 212, 122, 122)",0.0,0.0,0.05,0.17,0.01,0.0,0.75
13664,"(300, 212, 123, 123)",0.01,0.0,0.09,0.25,0.03,0.01,0.61
13665,"(301, 212, 121, 121)",0.01,0.0,0.07,0.12,0.02,0.01,0.76
13666,"(299, 211, 124, 124)",0.0,0.0,0.05,0.14,0.02,0.01,0.78
13667,"(299, 211, 123, 123)",0.01,0.0,0.07,0.14,0.02,0.01,0.76
13668,"(299, 210, 125, 125)",0.01,0.0,0.07,0.13,0.02,0.01,0.77
13669,"(298, 213, 121, 121)",0.0,0.0,0.06,0.16,0.02,0.0,0.75
13670,"(298, 211, 123, 123)",0.0,0.0,0.07,0.37,0.02,0.01,0.53
13671,"(299, 212, 122, 122)",0.0,0.0,0.04,0.09,0.01,0.0,0.85
13672,"(299, 212, 123, 123)",0.0,0.0,0.07,0.24,0.02,0.01,0.66
13673,"(300, 212, 122, 122)",0.01,0.0,0.09,0.24,0.03,0.01,0.63
13674,"(297, 210, 126, 126)",0.01,0.0,0.08,0.16,0.02,0.01,0.72
13675,"(299, 212, 123, 123)",0.0,0.0,0.04,0.17,0.01,0.01,0.77
13676,"(298, 211, 123, 123)",0.0,0.0,0.05,0.27,0.02,0.01,0.66
13677,"(297, 210, 127, 127)",0.0,0.0,0.04,0.18,0.01,0.01,0.76
13678,"(300, 212, 122, 122)",0.01,0.0,0.05,0.13,0.03,0.0,0.79
13679,"(299, 211, 123, 123)",0.01,0.0,0.09,0.19,0.02,0.02,0.66
13680,"(299, 211, 125, 125)",0.0,0.0,0.05,0.11,0.02,0.02,0.8
13681,"(299, 212, 123, 123)",0.01,0.0,0.05,0.23,0.02,0.0,0.7
13682,"(299, 211, 124, 124)",0.01,0.0,0.07,0.07,0.02,0.01,0.83
13683,"(299, 211, 126, 126)",0.01,0.0,0.16,0.16,0.02,0.03,0.61
13684,"(301, 212, 122, 122)",0.01,0.0,0.11,0.22,0.03,0.01,0.62
13685,"(300, 214, 119, 119)",0.01,0.0,0.15,0.14,0.04,0.01,0.65
13686,"(299, 212, 126, 126)",0.01,0.0,0.07,0.16,0.03,0.01,0.73
13687,"(301, 213, 123, 123)",0.01,0.0,0.13,0.14,0.03,0.02,0.67
13688,"(300, 212, 126, 126)",0.01,0.0,0.08,0.2,0.04,0.01,0.66
13689,"(299, 212, 126, 126)",0.01,0.0,0.09,0.06,0.02,0.01,0.8
13690,"(303, 213, 122, 122)",0.01,0.0,0.11,0.18,0.03,0.02,0.65
13691,"(302, 213, 123, 123)",0.01,0.0,0.09,0.13,0.03,0.02,0.73
13692,"(304, 214, 121, 121)",0.01,0.0,0.07,0.12,0.04,0.01,0.76
13693,"(305, 213, 120, 120)",0.01,0.0,0.14,0.23,0.05,0.02,0.56
13694,"(299, 212, 127, 127)",0.01,0.0,0.09,0.13,0.03,0.04,0.7
13695,"(303, 213, 122, 122)",0.01,0.0,0.08,0.12,0.03,0.01,0.75
13696,"(300, 212, 125, 125)",0.01,0.0,0.09,0.09,0.03,0.01,0.76
13697,"(300, 212, 124, 124)",0.01,0.0,0.09,0.14,0.02,0.02,0.72
13698,"(300, 212, 123, 123)",0.01,0.0,0.09,0.18,0.02,0.02,0.69
13699,"(301, 212, 121, 121)",0.01,0.0,0.06,0.27,0.02,0.01,0.64
13700,"(300, 214, 118, 118)",0.0,0.0,0.07,0.29,0.02,0.01,0.61
13701,"(299, 210, 123, 123)",0.0,0.0,0.08,0.3,0.02,0.01,0.59
13702,"(298, 214, 122, 122)",0.01,0.0,0.11,0.1,0.02,0.02,0.75
13703,"(299, 213, 120, 120)",0.0,0.0,0.08,0.13,0.02,0.01,0.77
13704,"(298, 212, 125, 125)",0.01,0.0,0.1,0.12,0.03,0.03,0.71
13705,"(299, 212, 121, 121)",0.0,0.0,0.04,0.11,0.01,0.0,0.82
13706,"(298, 211, 123, 123)",0.01,0.0,0.07,0.16,0.02,0.02,0.73
13707,"(298, 211, 121, 121)",0.0,0.0,0.09,0.16,0.01,0.01,0.73
13708,"(299, 213, 119, 119)",0.01,0.0,0.06,0.14,0.02,0.01,0.77
13709,"(297, 211, 122, 122)",0.01,0.0,0.06,0.14,0.02,0.0,0.78
13710,"(296, 211, 125, 125)",0.02,0.0,0.08,0.16,0.03,0.02,0.69
13711,"(296, 212, 125, 125)",0.01,0.0,0.07,0.11,0.03,0.02,0.75
13712,"(294, 211, 126, 126)",0.01,0.0,0.06,0.06,0.02,0.01,0.84
13713,"(295, 210, 124, 124)",0.01,0.0,0.05,0.18,0.02,0.01,0.74
13714,"(296, 211, 122, 122)",0.0,0.0,0.03,0.07,0.01,0.0,0.88
13715,"(295, 211, 126, 126)",0.01,0.0,0.04,0.06,0.02,0.01,0.87
13716,"(297, 210, 125, 125)",0.0,0.0,0.04,0.28,0.02,0.01,0.64
13717,"(295, 211, 121, 121)",0.0,0.0,0.07,0.28,0.01,0.01,0.62
13718,"(296, 212, 120, 120)",0.0,0.0,0.03,0.19,0.01,0.0,0.76
13719,"(297, 212, 122, 122)",0.0,0.0,0.01,0.51,0.01,0.01,0.45
13720,"(294, 210, 124, 124)",0.01,0.0,0.03,0.57,0.02,0.01,0.36
13721,"(294, 209, 126, 126)",0.0,0.0,0.01,0.75,0.02,0.01,0.2
13722,"(293, 209, 125, 125)",0.01,0.0,0.06,0.39,0.06,0.02,0.47
13723,"(295, 208, 124, 124)",0.01,0.0,0.09,0.22,0.08,0.03,0.57
13724,"(294, 207, 125, 125)",0.01,0.0,0.08,0.14,0.08,0.02,0.67
13725,"(295, 207, 123, 123)",0.01,0.0,0.15,0.11,0.09,0.02,0.61
13726,"(295, 206, 124, 124)",0.01,0.0,0.14,0.11,0.11,0.02,0.61
13727,"(294, 207, 124, 124)",0.01,0.0,0.09,0.13,0.08,0.01,0.67
13728,"(295, 207, 124, 124)",0.01,0.0,0.07,0.08,0.09,0.02,0.73
13729,"(295, 206, 125, 125)",0.01,0.0,0.16,0.07,0.1,0.02,0.64
13730,"(295, 206, 125, 125)",0.02,0.0,0.13,0.09,0.11,0.01,0.65
13731,"(295, 206, 125, 125)",0.02,0.0,0.18,0.06,0.13,0.01,0.61
13732,"(291, 209, 126, 126)",0.02,0.0,0.12,0.03,0.07,0.01,0.75
13733,"(296, 206, 125, 125)",0.01,0.0,0.1,0.17,0.13,0.01,0.58
13734,"(291, 210, 126, 126)",0.02,0.0,0.04,0.05,0.06,0.0,0.83
13735,"(297, 209, 122, 122)",0.01,0.0,0.03,0.22,0.04,0.0,0.69
13736,"(295, 208, 124, 124)",0.01,0.0,0.06,0.38,0.03,0.0,0.51
13737,"(297, 210, 122, 122)",0.01,0.0,0.03,0.71,0.02,0.0,0.23
13738,"(295, 212, 121, 121)",0.01,0.0,0.02,0.66,0.02,0.0,0.3
13739,"(296, 213, 123, 123)",0.01,0.0,0.01,0.77,0.01,0.0,0.2
13740,"(293, 215, 124, 124)",0.01,0.0,0.01,0.83,0.01,0.0,0.14
13741,"(293, 219, 122, 122)",0.03,0.0,0.07,0.7,0.04,0.0,0.16
13742,"(289, 221, 128, 128)",0.01,0.0,0.03,0.9,0.01,0.01,0.05
13743,"(284, 226, 129, 129)",0.01,0.0,0.01,0.95,0.0,0.0,0.02
13744,"(282, 229, 131, 131)",0.0,0.0,0.01,0.97,0.0,0.0,0.01
13745,"(285, 236, 125, 125)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13746,"(278, 234, 131, 131)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13747,"(281, 239, 125, 125)",0.01,0.0,0.0,0.98,0.0,0.01,0.0
13748,"(277, 238, 129, 129)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13749,"(280, 241, 124, 124)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13750,"(281, 239, 126, 126)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13751,"(283, 239, 125, 125)",0.0,0.0,0.0,0.99,0.0,0.01,0.0
13752,"(284, 237, 126, 126)",0.0,0.0,0.01,0.97,0.0,0.01,0.01
13753,"(284, 236, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13754,"(285, 235, 130, 130)",0.0,0.0,0.0,0.99,0.0,0.01,0.0
13755,"(286, 236, 128, 128)",0.01,0.0,0.01,0.95,0.0,0.02,0.01
13756,"(285, 236, 129, 129)",0.01,0.0,0.01,0.96,0.0,0.02,0.01
13757,"(284, 236, 128, 128)",0.01,0.0,0.03,0.89,0.0,0.04,0.02
13758,"(281, 233, 130, 130)",0.01,0.0,0.03,0.86,0.0,0.06,0.04
13759,"(285, 234, 129, 129)",0.02,0.0,0.14,0.58,0.03,0.06,0.17
13760,"(286, 232, 129, 129)",0.03,0.0,0.32,0.24,0.05,0.08,0.28
13761,"(289, 232, 127, 127)",0.02,0.0,0.14,0.22,0.04,0.04,0.53
13762,"(290, 228, 129, 129)",0.01,0.0,0.03,0.05,0.02,0.02,0.87
13763,"(291, 225, 132, 132)",0.01,0.0,0.02,0.05,0.02,0.01,0.9
13764,"(294, 223, 130, 130)",0.01,0.0,0.02,0.02,0.03,0.01,0.92
13765,"(293, 219, 134, 134)",0.01,0.0,0.09,0.03,0.03,0.01,0.83
13766,"(294, 217, 134, 134)",0.01,0.0,0.18,0.3,0.04,0.01,0.45
13767,"(295, 215, 132, 132)",0.01,0.0,0.14,0.55,0.04,0.01,0.25
13768,"(296, 213, 132, 132)",0.01,0.0,0.05,0.84,0.01,0.0,0.09
13769,"(296, 211, 132, 132)",0.0,0.0,0.02,0.86,0.01,0.0,0.1
13770,"(299, 210, 131, 131)",0.0,0.0,0.04,0.79,0.01,0.0,0.16
13771,"(299, 209, 130, 130)",0.0,0.0,0.09,0.69,0.01,0.01,0.2
13772,"(300, 210, 128, 128)",0.01,0.0,0.09,0.64,0.02,0.01,0.24
13773,"(300, 206, 131, 131)",0.01,0.0,0.16,0.46,0.04,0.01,0.32
13774,"(301, 206, 129, 129)",0.01,0.0,0.2,0.32,0.03,0.02,0.42
13775,"(300, 205, 130, 130)",0.01,0.0,0.13,0.33,0.02,0.01,0.5
13776,"(302, 205, 129, 129)",0.01,0.01,0.15,0.2,0.07,0.0,0.55
13777,"(303, 205, 128, 128)",0.03,0.0,0.29,0.15,0.04,0.01,0.48
13778,"(303, 204, 127, 127)",0.03,0.0,0.18,0.19,0.03,0.02,0.56
13779,"(300, 204, 132, 132)",0.01,0.0,0.1,0.27,0.03,0.0,0.58
13780,"(304, 206, 124, 124)",0.03,0.02,0.26,0.28,0.02,0.01,0.39
13781,"(301, 204, 132, 132)",0.01,0.01,0.04,0.55,0.01,0.0,0.37
13782,"(302, 203, 130, 130)",0.01,0.0,0.04,0.83,0.01,0.0,0.1
13783,"(302, 203, 130, 130)",0.01,0.0,0.05,0.84,0.0,0.01,0.08
13784,"(302, 204, 130, 130)",0.0,0.0,0.01,0.93,0.01,0.0,0.05
13785,"(302, 204, 130, 130)",0.0,0.0,0.01,0.94,0.01,0.0,0.04
13786,"(303, 205, 128, 128)",0.0,0.0,0.01,0.96,0.0,0.0,0.02
13787,"(302, 204, 129, 129)",0.0,0.0,0.01,0.97,0.0,0.0,0.02
13788,"(303, 204, 129, 129)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
13789,"(303, 204, 129, 129)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
13790,"(302, 203, 131, 131)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13791,"(302, 204, 129, 129)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13792,"(303, 204, 129, 129)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13793,"(304, 204, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13794,"(304, 204, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13795,"(305, 205, 127, 127)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13796,"(305, 205, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13797,"(305, 205, 127, 127)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13798,"(303, 203, 130, 130)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
13799,"(305, 205, 128, 128)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
13800,"(304, 203, 130, 130)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13801,"(305, 205, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13802,"(306, 205, 127, 127)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13803,"(304, 204, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13804,"(306, 205, 127, 127)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13805,"(305, 207, 127, 127)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
13806,"(307, 205, 127, 127)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
13807,"(305, 206, 128, 128)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
13808,"(306, 206, 127, 127)",0.0,0.0,0.0,1.0,0.0,0.0,0.0
13809,"(306, 205, 128, 128)",0.0,0.0,0.0,0.99,0.0,0.0,0.01
13810,"(306, 206, 127, 127)",0.0,0.0,0.0,0.99,0.0,0.0,0.0
13811,"(306, 206, 127, 127)",0.0,0.0,0.0,0.98,0.0,0.0,0.01
13812,"(306, 206, 126, 126)",0.0,0.0,0.01,0.98,0.0,0.0,0.01
13813,"(306, 206, 127, 127)",0.0,0.0,0.01,0.97,0.0,0.0,0.02
13814,"(307, 206, 128, 128)",0.0,0.0,0.01,0.97,0.0,0.0,0.02
13815,"(306, 206, 129, 129)",0.01,0.01,0.02,0.86,0.01,0.01,0.08
13816,"(307, 206, 127, 127)",0.02,0.03,0.1,0.74,0.04,0.01,0.08
13817,"(307, 206, 127, 127)",0.02,0.02,0.16,0.56,0.05,0.0,0.19
13818,"(306, 206, 127, 127)",0.02,0.02,0.19,0.54,0.06,0.01,0.17
13819,"(307, 206, 127, 127)",0.03,0.02,0.19,0.3,0.12,0.01,0.32
13820,"(306, 205, 128, 128)",0.04,0.0,0.24,0.05,0.05,0.01,0.61
13821,"(308, 206, 125, 125)",0.04,0.01,0.27,0.02,0.06,0.01,0.59
13822,"(309, 206, 124, 124)",0.04,0.0,0.18,0.04,0.07,0.01,0.67
13823,"(306, 205, 127, 127)",0.02,0.0,0.19,0.22,0.08,0.01,0.47
13824,"(305, 205, 128, 128)",0.03,0.01,0.1,0.65,0.05,0.02,0.14
13825,"(305, 205, 128, 128)",0.02,0.01,0.05,0.8,0.03,0.01,0.08
13826,"(307, 206, 127, 127)",0.01,0.0,0.01,0.94,0.01,0.0,0.02
13827,"(306, 206, 127, 127)",0.0,0.0,0.01,0.94,0.0,0.01,0.03
13828,"(305, 205, 129, 129)",0.01,0.0,0.01,0.91,0.01,0.01,0.05
