,box,angry,disgust,fear,happy,sad,surprise,neutral
8460,"(330, 230, 110, 110)",0.01,0.0,0.03,0.0,0.44,0.0,0.52
8461,"(334, 236, 102, 102)",0.02,0.0,0.05,0.0,0.26,0.0,0.67
8462,"(330, 233, 107, 107)",0.02,0.0,0.04,0.0,0.21,0.0,0.73
8463,"(329, 232, 109, 109)",0.01,0.0,0.02,0.01,0.16,0.0,0.8
8464,"(329, 233, 108, 108)",0.02,0.0,0.05,0.01,0.31,0.0,0.62
8465,"(330, 233, 108, 108)",0.02,0.0,0.03,0.01,0.2,0.0,0.74
8466,"(330, 233, 107, 107)",0.02,0.0,0.03,0.01,0.24,0.0,0.7
8467,"(329, 231, 110, 110)",0.01,0.0,0.03,0.01,0.21,0.0,0.73
8468,"(328, 231, 110, 110)",0.01,0.0,0.03,0.0,0.35,0.0,0.6
8469,"(329, 231, 110, 110)",0.01,0.0,0.02,0.0,0.32,0.0,0.65
8470,"(329, 231, 110, 110)",0.01,0.0,0.02,0.01,0.31,0.0,0.65
8471,"(328, 230, 111, 111)",0.01,0.0,0.03,0.01,0.31,0.0,0.64
8472,"(330, 230, 109, 109)",0.01,0.0,0.02,0.0,0.36,0.0,0.61
8473,"(329, 231, 111, 111)",0.01,0.0,0.02,0.01,0.23,0.0,0.73
8474,"(332, 235, 105, 105)",0.02,0.0,0.07,0.0,0.38,0.0,0.52
8475,"(330, 231, 109, 109)",0.01,0.0,0.04,0.0,0.32,0.0,0.63
8476,"(330, 231, 110, 110)",0.01,0.0,0.02,0.01,0.21,0.0,0.76
8477,"(330, 233, 107, 107)",0.02,0.0,0.03,0.01,0.22,0.0,0.72
8478,"(330, 232, 109, 109)",0.01,0.0,0.02,0.01,0.21,0.0,0.75
8479,"(331, 231, 108, 108)",0.01,0.0,0.02,0.0,0.4,0.0,0.56
8480,"(331, 231, 108, 108)",0.01,0.0,0.02,0.0,0.35,0.0,0.62
8481,"(331, 230, 110, 110)",0.01,0.0,0.03,0.0,0.42,0.0,0.54
8482,"(329, 228, 112, 112)",0.02,0.0,0.02,0.0,0.22,0.0,0.74
8483,"(330, 230, 110, 110)",0.01,0.0,0.02,0.0,0.27,0.0,0.7
8484,"(330, 229, 111, 111)",0.01,0.0,0.03,0.0,0.24,0.0,0.72
8485,"(332, 232, 109, 109)",0.02,0.0,0.02,0.01,0.19,0.0,0.77
8486,"(332, 229, 110, 110)",0.01,0.0,0.02,0.01,0.28,0.0,0.69
8487,"(331, 228, 113, 113)",0.02,0.0,0.02,0.02,0.26,0.0,0.68
8488,"(331, 229, 112, 112)",0.02,0.0,0.02,0.01,0.35,0.0,0.6
8489,"(332, 229, 111, 111)",0.02,0.0,0.03,0.01,0.31,0.0,0.63
8490,"(332, 230, 110, 110)",0.01,0.0,0.02,0.01,0.25,0.0,0.71
8491,"(332, 230, 110, 110)",0.01,0.0,0.02,0.01,0.2,0.0,0.76
8492,"(332, 231, 110, 110)",0.01,0.0,0.02,0.01,0.23,0.0,0.72
8493,"(331, 229, 112, 112)",0.02,0.0,0.02,0.02,0.2,0.0,0.74
8494,"(333, 230, 110, 110)",0.01,0.0,0.02,0.01,0.2,0.0,0.77
8495,"(333, 230, 110, 110)",0.01,0.0,0.02,0.01,0.25,0.0,0.72
8496,"(334, 231, 108, 108)",0.01,0.0,0.02,0.01,0.19,0.0,0.77
8497,"(334, 230, 109, 109)",0.01,0.0,0.02,0.01,0.22,0.0,0.74
8498,"(334, 230, 109, 109)",0.01,0.0,0.02,0.0,0.16,0.0,0.8
8499,"(335, 229, 110, 110)",0.01,0.0,0.03,0.01,0.28,0.0,0.67
8500,"(335, 229, 110, 110)",0.01,0.0,0.02,0.01,0.18,0.0,0.77
8501,"(335, 230, 108, 108)",0.01,0.0,0.02,0.01,0.22,0.0,0.75
8502,"(338, 234, 103, 103)",0.01,0.0,0.07,0.01,0.38,0.0,0.54
8503,"(335, 229, 109, 109)",0.01,0.0,0.02,0.01,0.17,0.0,0.79
8504,"(334, 228, 111, 111)",0.02,0.0,0.03,0.01,0.23,0.0,0.71
8505,"(335, 228, 111, 111)",0.02,0.0,0.03,0.02,0.25,0.0,0.68
8506,"(335, 229, 110, 110)",0.01,0.0,0.02,0.04,0.16,0.0,0.78
8507,"(334, 228, 111, 111)",0.02,0.0,0.02,0.03,0.26,0.0,0.66
8508,"(335, 229, 109, 109)",0.01,0.0,0.01,0.03,0.11,0.0,0.84
8509,"(335, 229, 109, 109)",0.01,0.0,0.02,0.02,0.15,0.0,0.8
8510,"(335, 229, 110, 110)",0.01,0.0,0.03,0.02,0.24,0.0,0.69
8511,"(335, 229, 109, 109)",0.01,0.0,0.02,0.02,0.2,0.0,0.74
8512,"(333, 228, 111, 111)",0.01,0.0,0.02,0.03,0.19,0.0,0.76
8513,"(334, 228, 110, 110)",0.01,0.0,0.01,0.01,0.19,0.0,0.78
8514,"(336, 230, 107, 107)",0.01,0.0,0.02,0.02,0.21,0.0,0.73
8515,"(333, 228, 111, 111)",0.01,0.0,0.02,0.03,0.21,0.0,0.73
8516,"(334, 228, 109, 109)",0.01,0.0,0.03,0.01,0.25,0.0,0.69
8517,"(333, 228, 110, 110)",0.01,0.0,0.02,0.02,0.17,0.0,0.77
8518,"(334, 229, 109, 109)",0.01,0.0,0.01,0.02,0.14,0.0,0.82
8519,"(334, 229, 109, 109)",0.01,0.0,0.02,0.01,0.2,0.0,0.75
8520,"(332, 228, 111, 111)",0.01,0.0,0.02,0.02,0.21,0.0,0.75
8521,"(333, 228, 110, 110)",0.01,0.0,0.02,0.01,0.2,0.0,0.76
8522,"(333, 228, 109, 109)",0.02,0.0,0.02,0.01,0.26,0.0,0.69
8523,"(331, 227, 112, 112)",0.02,0.0,0.02,0.02,0.28,0.0,0.66
8524,"(332, 228, 110, 110)",0.01,0.0,0.02,0.01,0.21,0.0,0.75
8525,"(332, 228, 109, 109)",0.01,0.0,0.02,0.01,0.26,0.0,0.7
8526,"(331, 227, 111, 111)",0.02,0.0,0.02,0.01,0.36,0.0,0.59
8527,"(330, 226, 113, 113)",0.01,0.0,0.01,0.01,0.18,0.0,0.78
8528,"(331, 228, 110, 110)",0.01,0.0,0.01,0.01,0.21,0.0,0.75
8529,"(330, 227, 112, 112)",0.02,0.0,0.01,0.02,0.17,0.0,0.78
8530,"(330, 227, 112, 112)",0.01,0.0,0.01,0.01,0.22,0.0,0.74
8531,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.18,0.0,0.79
8532,"(330, 227, 111, 111)",0.02,0.0,0.02,0.01,0.26,0.0,0.69
8533,"(330, 228, 110, 110)",0.02,0.0,0.03,0.01,0.29,0.0,0.66
8534,"(331, 229, 109, 109)",0.01,0.0,0.02,0.01,0.17,0.0,0.79
8535,"(333, 232, 104, 104)",0.01,0.0,0.02,0.0,0.2,0.0,0.76
8536,"(333, 230, 107, 107)",0.01,0.0,0.02,0.01,0.2,0.0,0.76
8537,"(333, 230, 107, 107)",0.01,0.0,0.02,0.01,0.21,0.0,0.75
8538,"(331, 229, 110, 110)",0.01,0.0,0.02,0.02,0.22,0.0,0.73
8539,"(332, 230, 107, 107)",0.01,0.0,0.01,0.01,0.14,0.0,0.83
8540,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.13,0.0,0.83
8541,"(332, 230, 107, 107)",0.01,0.0,0.01,0.01,0.22,0.0,0.75
8542,"(330, 229, 109, 109)",0.01,0.0,0.02,0.01,0.31,0.0,0.64
8543,"(332, 229, 108, 108)",0.01,0.0,0.02,0.01,0.23,0.0,0.74
8544,"(329, 229, 109, 109)",0.01,0.0,0.01,0.01,0.21,0.0,0.75
8545,"(330, 228, 110, 110)",0.01,0.0,0.01,0.01,0.18,0.0,0.79
8546,"(331, 230, 107, 107)",0.01,0.0,0.02,0.01,0.21,0.0,0.76
8547,"(331, 230, 107, 107)",0.01,0.0,0.02,0.01,0.2,0.0,0.77
8548,"(331, 230, 108, 108)",0.01,0.0,0.02,0.01,0.28,0.0,0.68
8549,"(331, 230, 108, 108)",0.01,0.0,0.03,0.01,0.26,0.0,0.68
8550,"(329, 229, 109, 109)",0.01,0.0,0.02,0.0,0.26,0.0,0.7
8551,"(329, 229, 109, 109)",0.02,0.0,0.02,0.01,0.23,0.0,0.73
8552,"(330, 229, 109, 109)",0.01,0.0,0.01,0.02,0.23,0.0,0.73
8553,"(330, 229, 109, 109)",0.01,0.0,0.02,0.02,0.34,0.0,0.61
8554,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.21,0.0,0.75
8555,"(332, 229, 107, 107)",0.01,0.0,0.02,0.0,0.38,0.0,0.59
8556,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.22,0.0,0.74
8557,"(330, 229, 108, 108)",0.01,0.0,0.02,0.0,0.28,0.0,0.69
8558,"(332, 230, 108, 108)",0.01,0.0,0.03,0.01,0.24,0.0,0.72
8559,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.22,0.0,0.75
8560,"(330, 229, 108, 108)",0.01,0.0,0.02,0.0,0.27,0.0,0.69
8561,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.17,0.0,0.79
8562,"(331, 229, 110, 110)",0.01,0.0,0.03,0.01,0.22,0.0,0.73
8563,"(332, 229, 108, 108)",0.01,0.0,0.02,0.0,0.24,0.0,0.74
8564,"(331, 229, 108, 108)",0.01,0.0,0.01,0.01,0.21,0.0,0.76
8565,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.19,0.0,0.78
8566,"(331, 229, 109, 109)",0.01,0.0,0.01,0.02,0.21,0.0,0.75
8567,"(332, 230, 108, 108)",0.01,0.0,0.03,0.02,0.23,0.0,0.72
8568,"(332, 230, 108, 108)",0.01,0.0,0.03,0.01,0.27,0.0,0.68
8569,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.17,0.0,0.79
8570,"(332, 230, 107, 107)",0.01,0.0,0.02,0.01,0.18,0.0,0.78
8571,"(331, 229, 110, 110)",0.01,0.0,0.03,0.01,0.18,0.0,0.77
8572,"(331, 229, 109, 109)",0.01,0.0,0.01,0.01,0.16,0.0,0.81
8573,"(331, 230, 109, 109)",0.01,0.0,0.03,0.01,0.21,0.0,0.73
8574,"(331, 230, 109, 109)",0.01,0.0,0.04,0.02,0.22,0.0,0.71
8575,"(331, 229, 109, 109)",0.01,0.0,0.01,0.02,0.13,0.0,0.83
8576,"(330, 230, 107, 107)",0.01,0.0,0.01,0.01,0.12,0.0,0.85
8577,"(330, 229, 109, 109)",0.01,0.0,0.01,0.01,0.21,0.0,0.76
8578,"(330, 229, 108, 108)",0.01,0.0,0.03,0.0,0.27,0.0,0.69
8579,"(331, 229, 109, 109)",0.01,0.0,0.02,0.01,0.2,0.0,0.76
8580,"(331, 229, 109, 109)",0.01,0.0,0.02,0.01,0.14,0.0,0.82
8581,"(332, 231, 106, 106)",0.01,0.0,0.03,0.0,0.23,0.0,0.73
8582,"(333, 233, 102, 102)",0.01,0.0,0.05,0.01,0.25,0.0,0.68
8583,"(332, 230, 108, 108)",0.01,0.0,0.02,0.01,0.19,0.0,0.77
8584,"(331, 230, 107, 107)",0.01,0.0,0.01,0.0,0.15,0.0,0.83
8585,"(331, 229, 110, 110)",0.01,0.0,0.03,0.02,0.17,0.0,0.76
8586,"(330, 229, 108, 108)",0.01,0.0,0.02,0.0,0.23,0.0,0.74
8587,"(331, 229, 110, 110)",0.01,0.0,0.02,0.01,0.16,0.0,0.8
8588,"(331, 229, 110, 110)",0.01,0.0,0.03,0.02,0.21,0.0,0.73
8589,"(331, 230, 107, 107)",0.01,0.0,0.01,0.01,0.13,0.0,0.83
8590,"(330, 229, 109, 109)",0.01,0.0,0.01,0.01,0.13,0.0,0.83
8591,"(331, 229, 110, 110)",0.01,0.0,0.02,0.02,0.19,0.0,0.75
8592,"(331, 228, 111, 111)",0.01,0.0,0.01,0.01,0.19,0.0,0.77
8593,"(332, 229, 109, 109)",0.01,0.0,0.02,0.01,0.21,0.0,0.75
8594,"(330, 229, 109, 109)",0.01,0.0,0.02,0.01,0.17,0.0,0.79
8595,"(332, 230, 109, 109)",0.02,0.0,0.03,0.02,0.19,0.0,0.74
8596,"(331, 229, 108, 108)",0.02,0.0,0.03,0.01,0.28,0.0,0.66
8597,"(331, 229, 109, 109)",0.01,0.0,0.01,0.02,0.11,0.0,0.86
8598,"(332, 230, 108, 108)",0.01,0.0,0.02,0.01,0.19,0.0,0.77
8599,"(332, 229, 109, 109)",0.01,0.0,0.01,0.01,0.14,0.0,0.82
8600,"(332, 229, 109, 109)",0.01,0.0,0.01,0.02,0.16,0.0,0.81
8601,"(330, 228, 111, 111)",0.01,0.0,0.02,0.02,0.19,0.0,0.76
8602,"(330, 228, 111, 111)",0.01,0.0,0.02,0.03,0.15,0.0,0.8
8603,"(331, 228, 110, 110)",0.01,0.0,0.02,0.01,0.22,0.0,0.74
8604,"(330, 227, 111, 111)",0.02,0.0,0.01,0.01,0.28,0.0,0.68
8605,"(330, 227, 111, 111)",0.01,0.0,0.01,0.01,0.18,0.0,0.78
8606,"(334, 232, 104, 104)",0.02,0.0,0.03,0.0,0.26,0.0,0.7
8607,"(331, 227, 110, 110)",0.01,0.0,0.01,0.0,0.27,0.0,0.7
8608,"(330, 227, 112, 112)",0.02,0.0,0.01,0.03,0.19,0.0,0.76
8609,"(331, 227, 111, 111)",0.01,0.0,0.01,0.0,0.31,0.0,0.67
8610,"(332, 230, 108, 108)",0.01,0.0,0.02,0.01,0.23,0.0,0.73
8611,"(332, 228, 110, 110)",0.02,0.0,0.01,0.01,0.22,0.0,0.75
8612,"(330, 227, 112, 112)",0.02,0.0,0.01,0.01,0.22,0.0,0.73
8613,"(332, 228, 110, 110)",0.01,0.0,0.01,0.0,0.28,0.0,0.7
8614,"(331, 228, 111, 111)",0.01,0.0,0.02,0.02,0.27,0.0,0.68
8615,"(332, 229, 110, 110)",0.01,0.0,0.02,0.02,0.17,0.0,0.77
8616,"(332, 228, 110, 110)",0.01,0.0,0.02,0.0,0.27,0.0,0.7
8617,"(335, 234, 101, 101)",0.01,0.0,0.03,0.0,0.21,0.0,0.74
8618,"(331, 228, 111, 111)",0.01,0.0,0.01,0.02,0.21,0.0,0.75
8619,"(330, 227, 112, 112)",0.02,0.0,0.02,0.01,0.22,0.0,0.74
8620,"(331, 227, 112, 112)",0.01,0.0,0.02,0.02,0.26,0.0,0.68
8621,"(330, 227, 113, 113)",0.01,0.0,0.02,0.03,0.18,0.0,0.76
8622,"(331, 227, 111, 111)",0.02,0.0,0.03,0.01,0.27,0.0,0.68
8623,"(335, 234, 102, 102)",0.02,0.0,0.05,0.01,0.25,0.0,0.67
8624,"(332, 229, 109, 109)",0.01,0.0,0.02,0.01,0.19,0.0,0.77
8625,"(333, 230, 108, 108)",0.01,0.0,0.03,0.01,0.24,0.0,0.71
8626,"(331, 228, 111, 111)",0.02,0.0,0.02,0.03,0.19,0.0,0.75
8627,"(332, 228, 110, 110)",0.02,0.0,0.02,0.01,0.27,0.0,0.68
8628,"(331, 227, 112, 112)",0.02,0.0,0.01,0.02,0.17,0.0,0.77
8629,"(335, 233, 102, 102)",0.02,0.0,0.07,0.01,0.23,0.0,0.69
8630,"(333, 230, 108, 108)",0.01,0.0,0.03,0.01,0.23,0.0,0.72
8631,"(332, 229, 109, 109)",0.01,0.0,0.03,0.01,0.17,0.0,0.77
8632,"(332, 229, 110, 110)",0.01,0.0,0.03,0.02,0.21,0.0,0.72
8633,"(333, 230, 109, 109)",0.01,0.0,0.02,0.01,0.18,0.0,0.78
8634,"(332, 227, 111, 111)",0.02,0.0,0.03,0.01,0.34,0.0,0.61
8635,"(333, 229, 110, 110)",0.01,0.0,0.02,0.02,0.2,0.0,0.75
8636,"(332, 227, 111, 111)",0.02,0.0,0.03,0.01,0.25,0.0,0.69
8637,"(331, 227, 112, 112)",0.01,0.0,0.02,0.02,0.22,0.0,0.73
8638,"(331, 227, 112, 112)",0.02,0.0,0.02,0.02,0.24,0.0,0.7
8639,"(331, 228, 111, 111)",0.01,0.0,0.01,0.02,0.1,0.0,0.86
8640,"(334, 232, 106, 106)",0.01,0.0,0.03,0.01,0.19,0.0,0.76
8641,"(332, 227, 111, 111)",0.02,0.0,0.02,0.01,0.22,0.0,0.73
8642,"(333, 228, 110, 110)",0.01,0.0,0.01,0.0,0.15,0.0,0.82
8643,"(333, 227, 111, 111)",0.01,0.0,0.01,0.01,0.21,0.0,0.76
8644,"(333, 227, 111, 111)",0.01,0.0,0.01,0.01,0.24,0.0,0.72
8645,"(334, 228, 110, 110)",0.01,0.0,0.02,0.01,0.21,0.0,0.74
8646,"(335, 228, 110, 110)",0.01,0.0,0.02,0.01,0.27,0.0,0.69
8647,"(335, 229, 108, 108)",0.01,0.0,0.02,0.01,0.17,0.0,0.8
8648,"(335, 228, 109, 109)",0.01,0.0,0.02,0.02,0.23,0.0,0.71
8649,"(335, 227, 110, 110)",0.02,0.0,0.02,0.01,0.32,0.0,0.63
8650,"(335, 228, 109, 109)",0.01,0.0,0.02,0.01,0.19,0.0,0.76
8651,"(337, 229, 107, 107)",0.01,0.0,0.03,0.01,0.17,0.0,0.78
8652,"(335, 227, 110, 110)",0.01,0.0,0.02,0.01,0.27,0.0,0.69
8653,"(337, 228, 108, 108)",0.01,0.0,0.02,0.01,0.23,0.0,0.74
8654,"(336, 227, 109, 109)",0.01,0.0,0.02,0.01,0.19,0.0,0.77
8655,"(336, 227, 109, 109)",0.01,0.0,0.02,0.0,0.17,0.0,0.79
8656,"(337, 227, 108, 108)",0.01,0.0,0.02,0.01,0.22,0.0,0.74
8657,"(336, 227, 109, 109)",0.01,0.0,0.02,0.01,0.19,0.0,0.76
8658,"(336, 227, 109, 109)",0.02,0.0,0.02,0.01,0.16,0.0,0.79
8659,"(337, 227, 108, 108)",0.02,0.0,0.03,0.01,0.27,0.0,0.68
8660,"(336, 226, 110, 110)",0.01,0.0,0.02,0.01,0.18,0.0,0.78
8661,"(337, 226, 109, 109)",0.01,0.0,0.01,0.01,0.15,0.0,0.82
8662,"(337, 226, 110, 110)",0.02,0.0,0.02,0.01,0.22,0.0,0.72
8663,"(337, 226, 109, 109)",0.01,0.0,0.02,0.01,0.15,0.0,0.81
8664,"(338, 226, 108, 108)",0.01,0.0,0.03,0.01,0.21,0.0,0.74
8665,"(337, 226, 109, 109)",0.01,0.0,0.02,0.01,0.16,0.0,0.8
8666,"(338, 226, 108, 108)",0.01,0.0,0.02,0.01,0.22,0.0,0.74
8667,"(341, 230, 102, 102)",0.01,0.0,0.04,0.0,0.2,0.0,0.75
8668,"(340, 227, 107, 107)",0.01,0.0,0.03,0.01,0.3,0.0,0.65
8669,"(341, 229, 103, 103)",0.01,0.0,0.09,0.0,0.27,0.0,0.62
8670,"(340, 229, 105, 105)",0.01,0.0,0.04,0.01,0.2,0.0,0.75
8671,"(341, 229, 104, 104)",0.01,0.0,0.06,0.0,0.15,0.0,0.77
8672,"(342, 230, 102, 102)",0.01,0.0,0.11,0.0,0.26,0.0,0.62
8673,"(340, 226, 108, 108)",0.01,0.0,0.03,0.01,0.24,0.0,0.72
8674,"(343, 230, 102, 102)",0.01,0.0,0.06,0.0,0.18,0.0,0.75
8675,"(339, 226, 109, 109)",0.01,0.0,0.04,0.02,0.21,0.0,0.72
8676,"(340, 226, 109, 109)",0.01,0.0,0.04,0.02,0.21,0.0,0.72
8677,"(340, 225, 110, 110)",0.02,0.0,0.03,0.02,0.22,0.0,0.71
8678,"(340, 225, 110, 110)",0.02,0.0,0.03,0.01,0.2,0.0,0.74
8679,"(340, 225, 110, 110)",0.02,0.0,0.03,0.02,0.18,0.0,0.75
8680,"(341, 225, 110, 110)",0.02,0.0,0.03,0.01,0.16,0.0,0.78
8681,"(342, 225, 108, 108)",0.01,0.0,0.03,0.01,0.18,0.0,0.77
8682,"(341, 224, 110, 110)",0.01,0.0,0.03,0.02,0.22,0.0,0.73
8683,"(341, 224, 110, 110)",0.01,0.0,0.03,0.02,0.16,0.0,0.77
8684,"(340, 223, 111, 111)",0.01,0.0,0.03,0.02,0.12,0.0,0.82
8685,"(341, 224, 110, 110)",0.01,0.0,0.03,0.02,0.14,0.0,0.8
8686,"(342, 225, 109, 109)",0.02,0.0,0.04,0.01,0.15,0.0,0.78
8687,"(342, 224, 109, 109)",0.01,0.0,0.01,0.02,0.12,0.0,0.84
8688,"(343, 224, 109, 109)",0.01,0.0,0.01,0.01,0.13,0.0,0.84
8689,"(342, 224, 109, 109)",0.01,0.0,0.02,0.01,0.21,0.0,0.75
8690,"(342, 224, 110, 110)",0.01,0.0,0.02,0.01,0.22,0.0,0.73
8691,"(341, 224, 110, 110)",0.01,0.0,0.01,0.02,0.14,0.0,0.81
8692,"(342, 224, 110, 110)",0.02,0.0,0.04,0.01,0.3,0.0,0.63
8693,"(341, 224, 110, 110)",0.01,0.0,0.02,0.01,0.14,0.0,0.83
8694,"(342, 224, 109, 109)",0.01,0.0,0.01,0.01,0.15,0.0,0.82
8695,"(342, 225, 110, 110)",0.01,0.0,0.03,0.01,0.15,0.0,0.81
8696,"(342, 225, 109, 109)",0.01,0.0,0.03,0.01,0.23,0.0,0.71
8697,"(342, 225, 109, 109)",0.01,0.0,0.03,0.01,0.15,0.0,0.8
8698,"(341, 224, 110, 110)",0.02,0.0,0.02,0.01,0.17,0.0,0.79
8699,"(341, 224, 110, 110)",0.02,0.0,0.02,0.01,0.16,0.0,0.79
8700,"(341, 224, 110, 110)",0.01,0.0,0.02,0.01,0.25,0.0,0.71
8701,"(341, 224, 110, 110)",0.01,0.0,0.01,0.01,0.17,0.0,0.8
8702,"(341, 225, 109, 109)",0.01,0.0,0.03,0.01,0.24,0.0,0.7
8703,"(341, 224, 111, 111)",0.01,0.0,0.03,0.02,0.24,0.0,0.69
8704,"(340, 224, 112, 112)",0.01,0.0,0.02,0.01,0.19,0.0,0.76
8705,"(340, 224, 111, 111)",0.01,0.0,0.02,0.01,0.19,0.0,0.77
8706,"(339, 223, 113, 113)",0.01,0.0,0.02,0.02,0.18,0.0,0.78
8707,"(339, 224, 112, 112)",0.01,0.0,0.02,0.02,0.2,0.0,0.74
8708,"(339, 224, 113, 113)",0.01,0.0,0.02,0.02,0.18,0.0,0.77
8709,"(340, 223, 113, 113)",0.01,0.0,0.02,0.01,0.28,0.0,0.68
8710,"(339, 224, 113, 113)",0.01,0.0,0.02,0.01,0.2,0.0,0.76
8711,"(343, 228, 106, 106)",0.01,0.0,0.03,0.0,0.16,0.0,0.8
8712,"(341, 225, 111, 111)",0.01,0.0,0.02,0.01,0.24,0.0,0.73
8713,"(341, 229, 105, 105)",0.01,0.0,0.02,0.0,0.15,0.0,0.82
8714,"(341, 229, 105, 105)",0.01,0.0,0.03,0.0,0.17,0.0,0.79
8715,"(340, 229, 106, 106)",0.01,0.0,0.04,0.0,0.26,0.0,0.69
8716,"(341, 227, 110, 110)",0.0,0.0,0.02,0.01,0.15,0.0,0.81
8717,"(342, 229, 105, 105)",0.0,0.0,0.04,0.0,0.15,0.0,0.8
8718,"(341, 227, 111, 111)",0.01,0.0,0.04,0.01,0.16,0.0,0.78
8719,"(339, 225, 112, 112)",0.01,0.0,0.02,0.01,0.13,0.0,0.83
8720,"(340, 229, 108, 108)",0.01,0.0,0.04,0.02,0.11,0.0,0.83
8721,"(339, 227, 111, 111)",0.01,0.0,0.04,0.02,0.16,0.0,0.76
8722,"(339, 228, 110, 110)",0.01,0.0,0.05,0.01,0.16,0.0,0.77
8723,"(340, 226, 109, 109)",0.01,0.0,0.02,0.0,0.19,0.0,0.78
8724,"(341, 227, 110, 110)",0.01,0.0,0.03,0.01,0.15,0.0,0.81
8725,"(342, 228, 106, 106)",0.01,0.0,0.05,0.0,0.16,0.0,0.79
8726,"(340, 225, 110, 110)",0.01,0.0,0.02,0.0,0.19,0.0,0.78
8727,"(341, 229, 105, 105)",0.01,0.0,0.05,0.01,0.21,0.0,0.73
8728,"(342, 228, 106, 106)",0.01,0.0,0.04,0.0,0.22,0.0,0.73
8729,"(342, 228, 107, 107)",0.01,0.0,0.03,0.01,0.2,0.0,0.75
8730,"(339, 227, 110, 110)",0.01,0.0,0.03,0.01,0.2,0.0,0.75
8731,"(341, 226, 108, 108)",0.01,0.0,0.02,0.01,0.17,0.0,0.8
8732,"(342, 228, 106, 106)",0.01,0.0,0.02,0.01,0.15,0.0,0.82
8733,"(340, 227, 109, 109)",0.01,0.0,0.03,0.01,0.21,0.0,0.75
8734,"(339, 227, 107, 107)",0.01,0.0,0.02,0.0,0.18,0.0,0.79
8735,"(339, 226, 109, 109)",0.01,0.0,0.02,0.01,0.18,0.0,0.79
8736,"(338, 228, 110, 110)",0.02,0.0,0.04,0.01,0.26,0.0,0.67
8737,"(339, 229, 109, 109)",0.01,0.0,0.07,0.01,0.22,0.0,0.69
8738,"(338, 228, 109, 109)",0.01,0.0,0.03,0.0,0.15,0.0,0.81
8739,"(339, 229, 107, 107)",0.01,0.0,0.03,0.0,0.18,0.0,0.78
8740,"(339, 229, 108, 108)",0.01,0.0,0.04,0.01,0.18,0.0,0.77
8741,"(339, 230, 107, 107)",0.01,0.0,0.03,0.01,0.16,0.0,0.8
8742,"(340, 231, 104, 104)",0.01,0.0,0.04,0.0,0.18,0.0,0.76
8743,"(336, 226, 112, 112)",0.01,0.0,0.02,0.01,0.16,0.0,0.8
8744,"(339, 229, 108, 108)",0.01,0.0,0.04,0.01,0.18,0.0,0.76
8745,"(339, 230, 108, 108)",0.01,0.0,0.04,0.01,0.17,0.0,0.77
8746,"(337, 225, 112, 112)",0.01,0.0,0.01,0.01,0.15,0.0,0.82
8747,"(338, 226, 112, 112)",0.01,0.0,0.02,0.02,0.2,0.0,0.74
8748,"(338, 225, 112, 112)",0.01,0.0,0.01,0.01,0.13,0.0,0.83
8749,"(338, 226, 112, 112)",0.01,0.0,0.02,0.01,0.12,0.0,0.85
8750,"(340, 229, 110, 110)",0.01,0.0,0.05,0.01,0.25,0.0,0.69
8751,"(340, 227, 111, 111)",0.01,0.0,0.02,0.01,0.21,0.0,0.75
8752,"(342, 230, 107, 107)",0.01,0.0,0.03,0.0,0.12,0.0,0.84
8753,"(342, 229, 108, 108)",0.01,0.0,0.04,0.01,0.17,0.0,0.77
8754,"(339, 226, 114, 114)",0.01,0.0,0.01,0.01,0.13,0.0,0.84
8755,"(342, 231, 107, 107)",0.01,0.0,0.04,0.0,0.17,0.0,0.77
8756,"(350, 237, 99, 99)",0.03,0.0,0.17,0.01,0.21,0.0,0.59
8757,"(342, 231, 108, 108)",0.01,0.0,0.03,0.01,0.13,0.0,0.82
8758,"(342, 230, 109, 109)",0.01,0.0,0.03,0.01,0.16,0.0,0.8
8759,"(352, 238, 98, 98)",0.03,0.0,0.16,0.0,0.2,0.0,0.61
8760,"(342, 232, 107, 107)",0.01,0.0,0.06,0.01,0.17,0.0,0.75
8761,"(340, 229, 111, 111)",0.01,0.0,0.03,0.0,0.16,0.0,0.8
8762,"(342, 232, 108, 108)",0.01,0.0,0.05,0.01,0.17,0.0,0.76
8763,"(342, 232, 107, 107)",0.01,0.0,0.03,0.0,0.12,0.0,0.84
8764,"(342, 233, 106, 106)",0.01,0.0,0.04,0.01,0.13,0.0,0.81
8765,"(342, 233, 106, 106)",0.01,0.0,0.03,0.01,0.12,0.0,0.83
8766,"(342, 233, 106, 106)",0.01,0.0,0.05,0.0,0.2,0.0,0.74
8767,"(341, 233, 106, 106)",0.01,0.0,0.04,0.0,0.2,0.0,0.74
8768,"(341, 233, 105, 105)",0.01,0.0,0.05,0.0,0.19,0.0,0.74
8769,"(340, 232, 108, 108)",0.01,0.0,0.05,0.01,0.16,0.0,0.78
